,대상자번호,업종코드,대상자명,대상자코드
4134804,3100105858,13999,(주)제이알코프레이숀,100
4134806,3100106738,29271,대주엔지니어링(주),100
4134893,3100104272,29299,(주)대금지오웰,100
4135469,3100009858,30399,팬스타엔터프라이즈,100
4135479,3100108456,10799,대호수산(주),100
4135480,3100107615,13213,주식회사 신양,100
4135764,6000683034,46800,(주)신흥이노팩,100
4135848,3100009758,25912,(주)태웅,100
4136228,3100113167,47411,(주)엘아이지텍스,100
4136229,3100114103,33999,(주)케이티엘,100
4136232,3100113813,13229,(주)에펠산업,100
4136234,3100114593,38301,(주)케이쿼크,100
4136235,3100112449,33999,한일글로브,100
4136249,3100114177,29119,디티엠주식회사,100
4136265,6000399677,46532,성호산업,100
4136913,3100027145,14199,지지무역주식회사,100
4136936,3100104897,46311,농업회사법인 주식회사 강원무역,100
4137192,3100026725,27199,(주)바이오프로테크,100
4137193,3100006566,46451,(주)아시아프린팅,100
4137353,3100108307,13229,G&G TEXTILE INC,100
4137677,3100112140,46800,이맥스(주),100
4137678,3100111906,26299,트라이비전디스플레이(주),100
4137680,3100113826,29294,에치엘팜텍 주식회사,100
4137683,3100113473,45120,가나안무역,100
4137684,3100113476,26310,(주)포스윈텍,100
4137689,3100114367,46451,에스디아이코퍼레이션,100
4137691,3100113392,20131,두성실업,100
4137695,3100114651,20421,(주)아이피엔아이,100
4137698,3100113708,29119,(주)태산정공,100
4137699,6000453805,46202,농업회사법인 주식회사부광무역,100
4137712,3100108319,46105,(주)두잇코퍼레이션,100
4137713,3100114486,46420,(주)두양트래딩,100
4137715,3100103503,14199,(주)지티씨상역,100
4137897,3100106491,28119,(주)에스피에스,100
4137977,3100000601,29241,두산인프라코어(주),100
4137983,3100013051,26221,(주)두산,100
4137985,3100100769,26429,(주)씨앤비텍,100
4138428,6000203488,30310,디온리오토모티브(주),100
4138526,3100024559,26429,(주)제이앤유글로벌,100
4138538,3100003064,17122,무림페이퍼(주),100
4139165,3100109184,31920,(주)엔스틸,100
4139167,3100111083,46721,(주)이녹스,100
4139168,3100112396,46105,성신,100
4139169,3100109429,30310,경도화학,100
4139172,3100111536,46800,기산물산상사,100
4139174,3100112649,20301,(주)넥스텍이엔지,100
4139175,3100108613,30310,(주)아텍,100
4139176,3100108708,20501,(주)티앤에이물산,100
4139177,3100109741,28121,(주)화인엘텍,100
4139178,3100111354,26410,(주)이노엠텍,100
4139179,3100108892,14199,(주)이안물산,100
4139184,3100109046,26410,(주)홍일디엠씨,100
4139188,6000443005,46721,(주)현세리싸이클링,100
4139189,6000298115,46329,(주)마하로,100
4139361,3100114922,46733,주식회사피엔제이케미칼,100
4139370,3100111506,10301,(주)이킴,100
4139592,3100003392,25933,이화다이아몬드공업(주),100
4139593,3100003547,24222,(주)남선알미늄,100
4140584,3100110071,46105,(주)파닉스,100
4140585,3100110630,26299,이노트로닉스(주),100
4140586,3100112083,29210,(주)코리아마이크론,100
4140588,3100109539,29299,(주) 몰드테크,100
4140592,3100111554,13999,(주)비엔비트림코퍼레이션,100
4140599,3100111215,45219,카파츠컴퍼니(주),100
4140600,3100108804,33110,(주)명가인터내셔날,100
4140601,3100111571,14199,(주)수앤제이코포레이션,100
4140602,3100111633,13999,세명산업,100
4140620,6000548927,46742,혜림,100
4141129,3100023123,20302,(주)럭키엔프라,100
4141538,6000205983,47631,제이와이피글로벌 주식회사,100
4142854,6000455979,46204,농업회사법인 상도무역(주),100
4145078,6000459828,46313,어업회사법인 제주수협유통주식회사,100
4149715,3100023034,46413,(주)문영무역,100
4156115,3100113455,29199,(주)지에스에이,100
4156364,3100100157,46599,(주)케이티엠에스,100
4157253,3100117390,46311,(주)남선지티엘,100
4157255,3100116895,46105,(주)조이무역,100
4157288,3100117389,29142,(주)터보링크,100
4157460,6000383835,46204,청풍무역상사,100
4159464,3100107812,26410,(주)더파이버스,100
4160379,6000505446,46522,에릭슨엘지엔터프라이즈(주),100
4160556,3100105041,28422,에이펙스인텍(주),100
4160839,6000293408,46432,3W,100
4161989,6000309010,10220,(주)세일,100
4164276,3100117086,13104,세기상사,100
4164291,6000195081,64131,부산경남화훼원예농업협동(조),100
4166882,6000450781,46532,(주)스톰파츠,100
4167203,6000070680,45219,(유)브이피에이치아이,100
4169314,3100013404,30399,(주)파츠몰,100
4169316,3100009870,29175,앨트웰텍(주),100
4169412,3100009858,30399,(주)팬스타엔터프라이즈,100
4169424,3100107600,28511,(주)가이아,100
4170686,3100109512,46204,농업회사법인주식회사로즈피아,100
4170787,3100114460,26299,(주) 유원,100
4170859,3100100867,13213,(주)송정텍스타일,100
4170867,3100106564,26421,"알,에프에이치아이씨(주)",100
4172088,6000111766,24221,이구산업(주),100
4172194,6000162735,46311,농업회사법인 머쉬엠 (주),100
4173202,3100107364,17909,나투라미디어(주),100
4173204,3100111901,46109,(주)대광화학,100
4173419,3100109159,45219,(주)레이스상사,100
4173670,6000017600,58111,동아출판(주),100
4173929,3100024234,46800,(주)우현,100
4173945,3100020945,46491,(주)제이에스컴퍼니,100
4173948,3100011598,46800,(주)자나두,100
4174312,6000408166,29163,AMTEC(앰텍),100
4174795,3100023951,13104,(주)제이티엠,100
4174798,3100013052,26120,(주) 신성솔라에너지,100
4174845,3100118278,20302,(주)오토코리아,100
4175383,3100115152,46800,에스지아이콤(SG I COM),100
4175516,3100010659,22212,(주)화승인더스트리,100
4176513,6000277120,28111,(주)탑선,100
4176890,6000162038,10713,대하식품,100
4176937,3100115526,29223,(주)동양산기,100
4177282,3100107854,29175,(주)코레드,100
4179266,6000372767,17903,(주)매화벽지산업,100
4179405,3100006223,45219,(주)피제이테크,100
4179407,3100021565,29221,동부라이텍(주),100
4179408,3100023614,26211,(주)토비스,100
4179826,3100112616,10220,(주)대창식품,100
4180714,3100106053,14191,(주)택슨스포츠웨어,100
4180720,3100113665,14191,(주)우리셔츠,100
4180732,3100104576,46733,영폴리머(주),100
4180750,6000260923,46313,제주광어주식회사,100
4180779,3100110450,14199,(주)기도산업,100
4180899,6000411780,46329,(주)더웰통상,100
4182745,3100010527,26299,태양 3C (주),100
4183347,3100000071,46800,삼성물산(주),100
4183350,3100021470,30399,(주)캐스텍코리아,100
4183352,3100011363,46411,(주)아인합섬,100
4183431,3100114761,29241,(주) 옥텍,100
4183433,3100111031,46323,주식회사 큐케이씨,100
4184024,6000279134,11111,동진주조,100
4184745,3100100583,46109,DK(디케이),100
4185467,6000300777,23999,(주)경동원,100
4186185,3100115327,46311,(주) 이지쿡,100
4186474,3100106913,46733,미래글로발리미티드(주),100
4187171,3100012600,29133,(주)케이.피.씨,100
4187399,6000375137,46721,스틸임펙스(주),100
4189005,3100109159,45219,(주)광진상사,100
4189976,6000198489,26429,모아컴코리아(주),100
4190072,6000368422,46204,농업회사법인주식회사제라,100
4191754,3100100769,26120,(주)씨앤비텍,100
4191760,3100112657,46311,농업회사법인 주식회사 농산,100
4192919,3100000430,46799,주식회사 포스코대우,100
4192922,3100013404,45219,(주)파츠몰,100
4193039,3100000404,41229,코오롱글로벌(주),100
4193275,3100106054,58221,삼성에스디에스(주),100
4193291,6000400685,27219,(주) 유컴테크놀러지,100
4193295,6000449858,25119,(주)세명진하이테크,100
4198625,3100021831,30399,(주)세명기업,100
4200354,3100115233,46411,스마트인터내셔날(주),100
4202288,3100109989,46442,(주)소야그린텍,100
4205196,3100107110,30399,타타대우상용차 주식회사,100
4209184,3100002500,20302,(주)정신,100
4210391,3100106821,46443,(주)유알지,100
4212069,3100111821,13229,(주)유성산자,100
4240411,6000573474,46499,(주) 엠에스인터내셔널,100
4250679,3100112287,13213,정안화섬(주),100
4263260,6000576935,14191,(주)다모아상사,100
4275088,3100010325,13229,(주)동양,100
4280412,3100004649,46741,(주)리오인더스트리,100
4283530,3100000485,28202,세방전지(주),100
4287575,3100107026,58211,(주)신스타임즈,100
4298783,3100102548,46733,(주)코스폴물산,100
4309339,3100020887,14300,서이무역(주),100
4310837,3100108022,46522,모본 주식회사,100
4321878,3100107305,46800,(주)오션그린,100
4329191,6000941204,20111,애경유화 (주),100
4344592,6000387956,28422,주식회사 글로우원,100
4359856,6000768347,46721,(주) 국부금속,100
4389148,3100117736,35119,(주)에스에너지,100
4412745,3100002995,47591,(주)남영전구,100
4444609,3100000430,46799,주식회사 포스코대우,100
4461547,3100110995,26299,주식회사 슈프리마에이치큐,100
4468444,3100106536,46322,(주)우성월드,100
4471796,3100106825,26323,제이스테판 (주),100
4488002,3100117725,10799,(주)다이랑,100
4491524,3100117086,13104,세기상사,100
4495579,6000157750,13221,주식회사광명컴퍼니,100
4498547,6000184783,45120,하나,100
4500080,3100005617,29161,(주)수성,100
4541530,3100020885,46413,리무역(주),100
4541764,3100007449,28111,한신기계공업(주),100
4550905,6000309010,46313,(주)세일,100
4554647,6000455979,46204,농업회사법인 상도무역(주),100
4564754,3100010773,96999,코웨이(주),100
4570645,3100003876,26120,광전자(주),100
4576662,3100107364,17909,나투라미디어(주),100
4579252,3100001351,46329,대상(주),100
4580952,6000408166,29163,AMTEC(엠텍),100
4588943,3100118278,20302,(주)오토코리아,100
4593385,6000224511,20501,(주)텍스꼬레,100
4598646,3100115152,46800,에스지아이콤(SG I COM),100
4600674,6001008751,13223,(주)나경,100
4607771,3100000786,22240,제일E&S(주),100
4613324,3100107854,29175,주식회사 코레드,100
4699748,3100003891,46800,호산물산(주),100
4700161,3100111031,46323,주식회사 큐케이씨,100
4700328,3100023932,46411,주노텍스타일주식회사,100
4701412,3100104897,46311,농업회사법인 주식회사 강원무역,100
4701707,3100104229,28422,(주)에이팩,100
4701964,3100026733,13213,주식회사 효창,100
4702841,3100013051,71520,(주)두산,100
4703946,3100023951,13104,주식회사 제이티엠,100
4704435,3100013404,45219,(주)파츠몰,100
4705632,3100023034,46413,주식회사문영무역,100
4705965,3100005626,17129,(주)크린앤사이언스,100
4709024,3100013052,26120,(주)신성이엔지,100
4709682,6000281967,45120,코리아오토(주),100
4711394,3100006074,46539,(주)수산중공업,100
4712676,3100102426,46741,(주)삼스교역,100
4712966,3100104673,27321,(주)엘엠에스,100
4721800,3100002170,42412,(주)엑사이엔씨,100
4723502,3100107615,46742,주식회사 신양,100
4723681,6000143428,26410,(주)케이씨이,100
4723816,3100006452,47419,(주)형제인터내셔널,100
4724160,3100023766,30201,전진중공업(주),100
4727647,3100009398,27321,(주)고려광학,100
4728008,6000074139,22192,(주)홈에디션명진,100
4728438,3100100583,46109,DK(디케이),100
4728964,3100109159,45219,(주)광진상사,100
4729342,3100010527,46594,태양 3C (주),100
4730506,6000400685,26429,(주) 유컴테크놀러지,100
4732203,6000233227,45219,(주)자누스코리아,100
4732549,3100000885,30399,엘에스오토모티브(주),100
4733356,3100115327,46329,(주)이지쿡,100
4733477,3100115526,25119,(주)동양산기,100
4735736,6000368422,46204,농업회사법인주식회사제라,100
4738232,3100110995,26410,(주)슈프리마에이치큐,100
4739653,3100003891,46800,호산물산 (주),100
4745236,3100108307,13310,G&G TEXTILE INC,100
4752985,3100025367,26329,(주)아이리버,100
4753058,3100106491,26299,(주)에스피에스,100
4757660,3100100769,26429,(주)씨앤비텍,100
4788000,3100009822,26329,(주)한프,100
4788287,3100003658,46311,(주)NH농협무역,100
4789885,3100116103,27191,(주)메타시스템즈,100
4805922,3100106564,26429,알에프에이치아이씨(주),100
4806509,3100001754,46411,(주)대희상사,100
4806549,6000142298,30310,(주)대원시스템,100
4808939,6000394144,25924,(주) 림스코,100
4823619,6000098688,33301,(주)엑스퍼트,100
4853444,6000300777,23999,(주)경동원,100
4861430,3100027026,22299,(주)원영씰,100
4865098,3100025978,46599,(주)파라텍,100
4949745,3100010325,46612,(주)동양,100
4959935,6000387956,28422,(주) 글로우원,100
5041801,3100105146,23999,(주)스페로글로벌,100
5046863,6000427721,29175,지니스,100
5057554,6000308334,46800,(주)광명인더스트리,100
5061342,3100011716,46739,(주)유니드글로벌상사,100
5062478,3100025978,42204,(주)파라텍,100
5071936,3100012679,45219,(주)두루씨엔시,100
5103858,3100000786,22241,제일E&S(주),100
5103973,3100024878,27301,(주)네오콤,100
5104010,3100107146,20201,삼우고분자(주),100
5104065,3100106256,27193,정선,100
5104080,3100105576,22241,한국스페셜파렛트,100
5104108,3100112417,20411,(주)정석케미칼,100
5104131,3100112796,20411,(주) 노루페인트,100
5104133,3100113970,26121,(주)프리즘테크놀로지,100
5104211,6000083730,13300,(주)다몬텍스타일,100
5104263,3100118291,38311,(주)창명,100
5104266,3100115362,22251,(주)매직세이브코리아,100
5104293,6000106183,26121,(주)와이즈앤블루,100
5104324,6000144785,25944,(주)성아아이엠,100
5104330,6000112787,22251,제이테크놀로지,100
5104389,6000168773,26121,(주)한국무선네트워크,100
5104402,6000156243,38311,(주)민중무역,100
5104423,6000158379,46594,(주)주원리테크,100
5105193,3100013052,26121,(주)신성이엔지,100
5105279,3100107156,26121,디지플라워(주),100
5105297,3100106481,13300,(주)지에프아이,100
5105310,3100106352,26121,(주)유비트론,100
5105323,3100106622,26121,네오세미테크(주),100
5105329,3100106084,31311,(주)현대알코맥스,100
5105351,3100113667,10801,이조은사료(주),100
5105361,3100114593,38311,(주)케이쿼크,100
5105364,3100112232,38311,(주)그린콜닷컴,100
5105367,3100112270,38311,(주)네오드,100
5105368,3100114693,26121,(주)일렉트로디바이스,100
5105373,3100112524,26121,mtm max,100
5105378,3100112814,26121,(주)네빅스닷컴,100
5105403,3100109236,20202,(주)조광데코,100
5105448,3100103059,20311,메탈화학(주),100
5105519,3100116358,26121,(주)이플러스텍,100
5105559,6000139297,38311,(주)인덕상사,100
5105649,6000171989,22251,(주)다우오토텍,100
5105758,6000196692,26121,(주)휴엔텍,100
5106437,3100008439,20202,한국엔지니어링플라스틱(주),100
5106439,3100002500,20202,(주)정신,100
5106500,3100006624,27193,보성광학,100
5106504,3100101441,13300,(주)동영섬유,100
5106532,3100023860,26121,(주)홍석,100
5106558,3100106552,26121,(주)럭스퍼트,100
5106561,3100105012,38311,(주)한국메탈,100
5106583,3100107625,22251,평화산업,100
5106585,3100107459,20201,하동산업,100
5106589,3100107235,47421,창세코퍼레이션,100
5106598,3100106788,26121,포이닉스(주),100
5106600,3100106580,26121,(주)미디언,100
5106630,3100113885,46595,(주)신도링크,100
5106632,3100113679,27193,(주)광운오앤티,100
5106636,3100114069,26121,(주)지티씨,100
5106640,3100115028,38311,에이스환경 주식회사,100
5106643,3100114547,13300,보나텍스(주),100
5106646,3100112777,22251,(주)광주삼정기업,100
5106671,3100110902,26224,(주)이넥트론,100
5106681,3100108307,13300,G&G TEXTILE INC,100
5106725,3100104951,46594,(주)명성인더스트리,100
5106765,6000100704,46315,은진수산,100
5106805,6000147580,47421,(주)해광알앤디,100
5106811,6000151095,20423,파이씨스,100
5106825,6000145966,26121,(주)위즈덤세미컨덕터,100
5106874,6000154263,47421,(주)호암물산,100
5106921,6000158727,20202,(주)유엔아이,100
5106952,6000150644,38311,(주)고려리사이클,100
5106967,6000152665,46315,은빛수산,100
5106975,6000153803,26121,주식회사 엠아이비전,100
5106997,6000185659,38311,(주)피앤피케미칼,100
5107121,6000241403,26121,(주)수인프린텍,100
5107154,6000245588,20423,(주)서울바이오,100
5107750,3100022072,20201,(주)인테코코퍼레이션,100
5107876,3100107903,20202,(주)월드텍,100
5107881,3100108146,34019,제대로전자,100
5107890,3100105311,13300,스카이씨에이치오(주),100
5107934,3100112649,20201,(주)넥스텍이엔지,100
5107939,3100108611,47421,이레트래이딩(주),100
5107992,3100104003,38311,(주)실파인,100
5108039,3100117779,26121,캠존,100
5108061,6000126213,26121,(주)이젤,100
5108131,6000165243,30393,주식회사 아성이엔지,100
5109007,3100005470,26121,주식회사 효성테크노,100
5109027,3100021262,33202,(주)한국뮤즈,100
5109057,3100012645,26121,(주)아큐텍,100
5109059,3100013265,46595,(주)경안전선,100
5109142,3100111925,20411,(주)에스랜드,100
5109148,3100112715,17211,유니온텍(주),100
5109151,3100112564,27301,(주)비젼사이언스,100
5109181,3100111923,20201,(주)세림에프앤비,100
5109192,3100110141,26121,(주)엑스알플러스,100
5109301,3100116115,13300,(주)도스문도,100
5109453,6000154864,13300,(주)진솔트레이딩,100
5109629,6000553944,20202,(주)청림산업,100
5110286,3100003748,26121,삼성에스디아이(주),100
5110327,3100010301,26121,동양텔레콤 주식회사,100
5110334,3100013816,26121,서울반도체（주）,100
5110335,3100101385,47421,(주)우리섬유,100
5110342,3100027178,13219,(주)에이탑,100
5110379,3100113167,47421,(주)엘아이지텍스,100
5110383,3100114136,27301,(주)프로브,100
5110388,3100111865,26121,(주)제이텍반도체,100
5110399,3100113190,20423,(주)동의화장품,100
5110402,3100114356,26121,(주)케이엘텍,100
5110413,3100113600,26121,아반티스(주),100
5110421,3100114651,20411,(주)아이피엔아이,100
5110447,3100109158,20202,창정산업,100
5110465,3100112698,26121,리치테크,100
5110484,3100104673,27301,(주)엘엠에스,100
5110492,3100101637,27301,넥스콘파라미터(주),100
5110571,6000149105,26121,(주)밴스테크,100
5111543,3100006452,47422,(주)형제인터내셔널,100
5111563,3100023123,20202,(주)럭키엔프라,100
5111604,3100100434,27301,(주)프릭스,100
5111643,3100112188,26121,(주)에이프로테크놀로지,100
5111644,3100111956,26121,주식회사 케이비에프,100
5111650,3100113582,27301,마이크롭틱스(주),100
5111653,3100113425,26121,뮤텔테크놀러지(주),100
5111661,3100113652,47421,(주)하이탑,100
5111667,3100114652,46315,(주)부산씨푸드,100
5111786,3100115332,26121,(주)퀸시디지털,100
5111797,3100118201,26121,(주)제이앤에스시스템,100
5111881,6000169557,23324,피엠지무역(주),100
5112814,3100007386,29222,태연기계(주),100
5112850,3100026687,20201,(주)아이앤아이에스코<구.아이앤아이디피엠>,100
5112867,3100101294,13300,(주)테크텍스,100
5112884,3100026201,20202,(주)서일,100
5112915,3100115751,20413,(주)바론에스엘,100
5112918,3100112746,26121,주식회사 프로비젼,100
5112926,3100109817,47440,(주)인터윈,100
5112928,3100109395,46315,제주어류양식수산업협동조합,100
5112932,3100111272,26121,(주)휴텍이일,100
5112933,3100111553,22251,바이오켐(주),100
5112944,3100108680,20423,(주)아마르떼,100
5112952,3100103771,26121,(주)씨에스티,100
5112955,3100103391,20423,대양물산,100
5113031,3100117533,26121,성진씨앤티(주),100
5113035,3100115843,47215,홍원물산,100
5113048,6000116189,20201,(주)에이치엔티폴리머,100
5113063,6000108275,26121,코세미주식회사,100
5113065,6000141983,22241,(주)키메이트,100
5113095,6000173756,23111,건국자원,100
5113097,6000160208,26121,미리넷솔라 주식회사,100
5113122,6000157911,20423,(주)스카이공공칠,100
5113538,6000239900,20423,(주)피에스포유,100
5114228,3100103985,26121,(주)리네아스엘렉트로니카스코레아,100
5114229,3100104260,27193,엑슨인터내셔널,100
5114312,6000133186,26121,(주)머로우웨이브,100
5114316,6000116685,13300,(주)칸모던데코,100
5114355,6000169837,26121,(주)예택애드앤엘이디,100
5114366,6000182397,13300,GN 테크,100
5114649,6000252679,22251,코저스(주),100
5114669,6000243122,20423,(주)닥터팜제약,100
5114673,6000239038,26121,(주)지테크놀로지,100
5114800,6000260923,46315,제주광어주식회사,100
5115370,3100003876,26121,광전자(주),100
5115385,3100009398,27301,(주)고려광학,100
5115477,3100103695,58113,건축세계(주),100
5115487,3100104327,26121,(주)애니필,100
5115505,6000042121,46315,피터솔씨푸드,100
5115517,6000074663,20423,모신바이오텍,100
5115554,3100116549,22251,(주)한국화성,100
5115563,3100115075,26121,(주)에스비엔테크,100
5115564,3100115076,13300,(주)화이트텍스,100
5116614,3100000311,26121,엘지전자(주),100
5116630,3100001466,26291,성문전자 (주),100
5116744,3100106001,26121,(주)히스코인터내셔널,100
5116754,3100104649,26121,(주)인투텍,100
5116757,3100104790,26121,(주)씨유전자,100
5116810,3100115347,26121,윈스타테크(주),100
5116812,3100115395,26121,(주)더맵,100
5117147,6000291520,26121,이더테크놀로지(주),100
5117250,6000281122,20202,(주)유니언스,100
5117478,6000282632,20413,(주)서해,100
5117503,6000248456,22241,(주)하나시스템,100
5117504,6000309010,46315,(주)세일,100
5117926,3100010527,46595,태양 3C (주),100
5117931,3100013051,64992,(주)두산,100
5118042,3100117469,13300,웰첨월드(주),100
5118048,3100116422,46595,나노테크(주),100
5118051,3100116688,26121,글로컴비즈코리아주식회사,100
5118058,3100117578,13300,(주)그랑프리어패럴,100
5118064,6000150050,26121,(주)제너시스정보통신,100
5118070,6000150108,20202,삼경자원무역(주),100
5119182,3100012332,38311,(주)거륭상사,100
5119195,3100008452,26291,엘컴텍(주),100
5119204,3100010727,38311,(주)대창무역,100
5119235,3100009599,15110,(주)대건모피,100
5119236,3100024928,47421,에스앤제이인터내셔널(주),100
5119278,3100117645,26121,엠앤비티(주),100
5119297,6000150320,22241,(주)삼일이노콤,100
5119308,6000121185,26121,케이티아이,100
5119932,6000227544,26121,주식회사 바우전자,100
5120328,6000074139,22193,(주)홈에디션명진,100
5120476,3100005890,27193,대구산업,100
5120535,3100118278,20202,(주)오토코리아,100
5120553,6000125679,22251,(주)피앤테크,100
5120674,6000124295,46315,남경물산,100
5120681,6000160503,27193,(주)신화인터내셔날,100
5120730,6000198497,26121,메이플세미컨덕터(주),100
5121044,6000250548,22251,창조정공,100
5121133,6000241888,26121,(주)디페트엠,100
5121288,6000287101,26121,(주)넥스트파피루스,100
5121774,6000115687,23221,주식회사케이엠커뮤니케이션,100
5121791,6000114188,20201,(주)서경지엠피,100
5121809,6000134295,10122,주식회사 푸드스타,100
5121844,6000362262,46315,해마수산영어조합법인,100
5121882,6000184431,23221,화이트스파(주),100
5122048,6000150349,26121,(주)뷰플러스테크,100
5122054,6000545471,25993,다로스(주),100
5122062,6000217237,26121,(주)루멘스,100
5122550,6000307895,22241,신화에코필 주식회사,100
5123069,6000205642,20201,주식회사 디에스지,100
5123102,6000146653,26121,(주)휴보테크,100
5123148,6000234730,27193,아이디,100
5123205,6000245674,26121,(주)링크라인아이엔씨,100
5123817,3100113263,20411,(주)슈퍼테크라인,100
5123854,6000068361,20411,(주)에이피씨,100
5124631,6000455276,46595,큐링크코리아(주),100
5125274,3100118435,26121,(주)디엔지쏠라,100
5127528,3100103527,23211,조선내화 (주),100
5127530,6000156285,47421,(주)스타빌리스앤비글로벌,100
5129436,6000436228,20422,(주)솔바이오텍,100
5131055,3100020194,30331,삼웅에이에프티(주),100
5134725,6000440326,13300,으뜸실업(주),100
5135048,3100000595,26121,삼성전자(주),100
5135775,6000459828,46315,어업회사법인 제주수협유통주식회사,100
5136102,3100107005,26121,(주)맥트로닉스,100
5136354,3100111307,26121,(주)쏠리스,100
5136690,6000398807,46315,그랑프리수산,100
5138369,6000370789,46315,영어조합법인 일출봉,100
5138383,3100117511,13300,(주)리치먼에셋,100
5140933,6000469957,26121,주식회사 엔제닉,100
5142049,3100115363,13300,(주)동방아트홈,100
5142473,6000139766,22251,엠앤에치,100
5143553,6000141307,38311,주식회사 오성에프엔씨,100
5158663,6000568987,49301,(주)에이치2,100
5160557,6000429746,46594,진흥무역,100
5163577,6000559178,46595,(주)골든칩스,100
5166770,6000373037,46315,경동물산(주),100
5167023,3100106003,20413,무림켐텍(주),100
5167753,3100000049,46531,동양물산기업(주),100
5169600,3100118341,26121,(주)엠네이션,100
5174838,6000012121,22241,(주)세일스타,100
5174849,6000382030,23112,주식회사 이월드,100
5177148,6000372506,46315,(주)대청,100
5177425,6000146001,26121,케이소닉(주),100
5177637,6000394738,46315,미성영어조합법인,100
5184829,6000182778,38311,(주)구로재생무역,100
5214139,3100000929,22111,(주)디티알 오토모티브,100
5282407,6000427721,29175,지니스(주),100
5303188,3100105146,46739,(주)미래SCI,100
5305837,3100007045,29120,(주)단해,100
5305838,3100005827,30201,(주)에버다임,100
5311097,6000317324,42201,(주)스틸플라워피앤씨,100
5332863,3100104673,27301,(주) 엘엠에스,100
5378354,3100112800,46799,(주)아이피피코퍼레이션,100
5392924,3100118145,28422,기민전자(주),100
5394186,3100107812,26429,(주)더파이버스,100
5401154,3100021565,29221,디비라이텍(주),100
5493910,3100013051,26224,(주)두산,100
5498013,6000145562,22223,(주)엘지하우시스,100
5499972,3100001387,46741,갑을합섬(주),100
5500207,3100008310,29250,(주)대원지에스아이,100
5500800,3100102774,30399,모큐텍(주),100
5500933,3100005656,31311,한화에어로스페이스(주),100
5500943,3100027026,22249,(주)원영씰,100
5503700,6000148776,46799,(주)석원,100
5504956,6001379074,46692,(주)파크론,100
5507898,6000236521,10220,삼해야마코(주),100
5508846,3100115204,46102,푸드코리아(주),100
5509947,6000304942,74100,구미시설공단,100
5509976,3100022266,10801,우진에스에프(주),100
5509983,3100102589,46733,주식회사 삼영페트로,100
5510529,6000203488,30399,디온리오토모티브(주),100
5510631,3100115526,29224,(주)동양산기,100
5516306,6001386535,13103,효성티앤씨(주),100
5518936,6001386536,13103,효성첨단소재(주),100
5524535,3100114460,28902,(주) 유원,100
5525020,6001386535,13104,(주)효성티앤씨,100
5526479,3100108456,10213,대호수산(주),100
5527708,6001386536,20501,(주)효성첨단소재,100
5529046,6001386541,20111,(주)효성화학,100
5531220,3100003893,46739,(주)대림코퍼레이션,100
5533998,3100001466,22292,성문전자 (주),100
5534660,6000185617,46105,농업회사법인 주식회사 오대,100
5536968,3100102747,24123,(주)세아메탈,100
5540864,3100006452,46417,(주)형제인터내셔널,100
5540866,3100023673,28410,주식회사 디에스이,100
5541701,3100003748,28202,삼성에스디아이(주),100
5542146,3100100769,46521,(주)씨앤비텍,100
5542153,3100106079,25914,(주)제일메디칼코퍼레이션,100
5543413,3100115327,46329,(주) 이지쿡,100
5543636,3100101378,62021,효성티앤에스(주),100
5547056,3100115174,13213,(주)구일산업,100
5549409,3100006074,76390,(주)수산중공업,100
5550292,3100011727,13213,(주)동흥교역,100
5551593,3100102446,22112,한영타이어(주),100
5551730,6000160408,27212,(주) 지티씨코퍼레이션,100
5552639,3100001384,46521,주식회사 대우전자,100
5560999,3100025477,20501,한화첨단소재 주식회사,100
5561435,3100013934,46800,경북통상(주),100
5561524,3100112417,20411,주식회사 정석케미칼,100
5563800,3100116895,46102,(주)조이무역,100
5564063,3100117637,10751,주식회사 지엠에프,100
5564379,3100100874,46522,(주)인콘,100
5571831,3100107615,13213,주식회사 신양,100
5572947,6001386541,20111,효성화학(주),100
5578960,3100025477,20501,한화큐셀앤드첨단소재 주식회사,100
5584772,6000277120,46595,(주)탑선,100
5592806,6000133305,25122,삼협기공(주),100
5599012,3100010301,26429,동양텔레콤 주식회사,100
5607105,3100106536,46323,(주)우성월드,100
5611335,6000387093,20499,대영씨엔이(주),100
5612904,3100000353,31113,현대중공업(주),100
5625684,3100114955,46312,태양수출 영농조합법인,100
5632187,6000162735,46312,농업회사법인 머쉬엠 (주),100
5632714,3100025367,26310,(주)아이리버,100
5632905,6000217237,26121,(주) 루멘스,100
5634876,3100005983,30399,고려부품(주),100
5685242,6000372782,46109,상도 인터내셔널,100
5753494,6000033629,14300,(주)온누리에스엠,100
5778361,3100105146,23999,(주)미래SCI,100
5896473,6000068234,25912,(주)동양이앤씨,100
5898492,3100021565,29221,(주)금빛,100
5899309,3100004483,26299,엘티메탈(주),100
5902811,3100001889,46750,(주)에스투,100
5903353,6000309010,10220,(주)삼영비앤에프,100
5904909,3100001597,26129,에스케이하이닉스(주),100
6043449,3100109054,20202,(주)함일셀레나,100
6056058,6000375813,20132,에스디코리아 (주),100
6147443,3100117637,10759,주식회사 지엠에프,100
6148501,3100118278,22299,(주)오토코리아,100
6149015,3100102221,22212,에스케이씨(주),100
6172285,3100000430,46799,(주)포스코인터내셔널,100
6174002,3100009589,13229,(주) 제이리인터내셔날,100
6174114,3100005656,31321,한화에어로스페이스(주),100
6174115,3100003876,26121,광전자(주),100
6174119,3100027178,13219,(주)에이탑,100
